id,family_id,label,split,source,original_tokens,migrated_tokens,pair_tokens
bfb65e86-a188-47fe-b822-ffb385e616ee,mined__github_py23_a7028b7606e9a577,not_equivalent,train,generic_mutation,305,208,513
2307bfcc-503b-4d17-9810-3cc63897ab87,mined__github_py23_a7028b7606e9a577,not_equivalent,train,generic_mutation,305,206,511
bf6aca7c-9cfd-49f2-b691-d89e493a0325,mined__github_py23_a7028b7606e9a577,not_equivalent,train,generic_mutation,305,209,514
e33f9070-29bf-4409-a50c-464ddb34a6a2,mined__github_py23_12d484075c40e123,not_equivalent,train,generic_mutation,687,536,1223
ca6d28e3-4cbb-42ab-a2b2-311b20efa7e6,mined__github_py23_12d484075c40e123,not_equivalent,train,generic_mutation,687,536,1223
b4cd5cfb-c267-4207-87c1-8084f13a9575,mined__github_py23_12d484075c40e123,not_equivalent,train,generic_mutation,687,536,1223
3e3dd73a-f37b-447c-820e-ab5d5a8533af,mined__github_py23_12d484075c40e123,not_equivalent,train,generic_mutation,687,531,1218
a0e5fbc4-1537-4a38-9bf7-4d227b2e301f,mined__github_py23_12d484075c40e123,not_equivalent,train,generic_mutation,687,537,1224
446d43a1-3ef2-45e3-bcf6-a9597adadefe,mined__github_py23_225283c2d986aeb0,not_equivalent,test,generic_mutation,717,290,1007
98f5acb7-1b47-4ab4-8ae1-1fc847f4ead0,mined__github_py23_225283c2d986aeb0,not_equivalent,test,generic_mutation,717,291,1008
f2b8cbba-9760-4741-99bb-c03df2f7962a,mined__github_py23_dcc036a716667c56,not_equivalent,val,generic_mutation,839,455,1294
d62889c6-8c2e-4c2a-940c-5aba8448a6cf,mined__github_py23_dcc036a716667c56,not_equivalent,val,generic_mutation,839,455,1294
f964e3f9-24c8-4831-a2f8-bc19b2c43714,mined__github_py23_dcc036a716667c56,not_equivalent,val,generic_mutation,839,456,1295
99589463-8e62-4ed2-8ce8-e5d27410962f,mined__github_py23_06f8c3a348dab8c6,not_equivalent,train,generic_mutation,220,101,321
bf7259e4-a0b6-47d4-92fe-9fb8f14194f6,mined__github_py23_06f8c3a348dab8c6,not_equivalent,train,generic_mutation,220,90,310
1269ccbf-faef-41ce-a7e0-0090222517e9,mined__github_py23_06f8c3a348dab8c6,not_equivalent,train,generic_mutation,220,102,322
a975b7d9-ee4b-4f0b-a69d-b128326d060a,mined__github_py23_4820937316ce1966,not_equivalent,train,generic_mutation,591,297,888
32b8d395-da1a-424b-94da-ac29fbb260e9,mined__github_py23_4820937316ce1966,not_equivalent,train,generic_mutation,591,291,882
fe0c10cc-1327-4694-8868-1b4dbf420917,mined__github_py23_4820937316ce1966,not_equivalent,train,generic_mutation,591,298,889
bf1935e5-dbc8-45e4-a418-c0acf8ae60cd,mined__github_py23_e21772c455cae9e9,not_equivalent,train,generic_mutation,150,80,230
aecdaa1f-8ef5-4cfe-860a-d929a4df7e40,mined__github_py23_e21772c455cae9e9,not_equivalent,train,generic_mutation,150,80,230
e2df2f1b-3658-41f1-8862-ce637e13dab8,mined__github_py23_e21772c455cae9e9,not_equivalent,train,generic_mutation,150,81,231
5d53da92-b6e8-4543-81bf-8007bf4e09c4,mined__github_py23_140f724cfe638c1c,not_equivalent,val,generic_mutation,32,15,47
09abfb6b-b516-424b-a12c-ef3fd6622929,mined__github_py23_a9431c752f84d305,not_equivalent,train,generic_mutation,324,154,478
e22cbf07-328d-4e06-a2b6-9132fe39d85a,mined__github_py23_a9431c752f84d305,not_equivalent,train,generic_mutation,324,172,496
2dff7529-fa53-437f-91c0-585400559def,mined__github_py23_e0479973c5d4259b,not_equivalent,train,generic_mutation,77,35,112
c3df04c6-22c3-44d5-a0c7-3fe58c1ce934,mined__github_py23_caed54f34bae6d0f,not_equivalent,train,generic_mutation,91,53,144
5e1c65cd-fc75-4da8-bd2d-12cd567c88b1,mined__github_py23_78c3141b831cd1ba,not_equivalent,val,generic_mutation,134,77,211
5765053d-2234-4c31-9ded-d3d989f2e213,mined__github_py23_102af4ba8c2b4cb4,not_equivalent,train,generic_mutation,781,411,1192
9d1087d6-6322-4f6b-9b81-e3ce5221764b,mined__github_py23_102af4ba8c2b4cb4,not_equivalent,train,generic_mutation,781,411,1192
8c327928-8a66-4985-aa7d-ef73ce2a6a43,mined__github_py23_102af4ba8c2b4cb4,not_equivalent,train,generic_mutation,781,412,1193
c07a183e-7f7a-476c-a1e0-c64bceec549a,mined__github_py23_491e779b295a237d,not_equivalent,train,generic_mutation,633,450,1083
01359c49-39e4-4885-a1f3-13eb185281af,mined__github_py23_491e779b295a237d,not_equivalent,train,generic_mutation,633,450,1083
73d114f7-9afa-4b19-814a-e478434006ca,mined__github_py23_491e779b295a237d,not_equivalent,train,generic_mutation,633,435,1068
6ea444d5-efb6-4908-b15f-277b68dfcb30,mined__github_py23_491e779b295a237d,not_equivalent,train,generic_mutation,633,451,1084
73b4054f-3ffc-4a79-84ce-2311083364a8,mined__github_py23_bcb107de72eb55f6,not_equivalent,test,generic_mutation,218,203,421
4c72fbca-1671-4139-be24-8aa3490373b0,mined__github_py23_bcb107de72eb55f6,not_equivalent,test,generic_mutation,218,205,423
b793b215-b7ff-4113-bcfe-e1fbd619c953,mined__github_py23_f2dcd767f9d15aee,not_equivalent,train,generic_mutation,434,282,716
ab4bf8e0-ee32-4435-b895-8a79c225a45f,mined__github_py23_f2dcd767f9d15aee,not_equivalent,train,generic_mutation,434,275,709
a439058b-74a1-47f7-8dc6-6ab1549cb9b6,mined__github_py23_f2dcd767f9d15aee,not_equivalent,train,generic_mutation,434,283,717
60298e5e-1fd1-4e9c-ab66-cdabdc4a0dc6,mined__github_py23_911c259f7108f81f,not_equivalent,train,generic_mutation,268,178,446
5636bef8-39f0-42ac-a6fa-ffd7b4a277bc,mined__github_py23_911c259f7108f81f,not_equivalent,train,generic_mutation,268,172,440
9a18573e-6c07-47e3-a6f7-76f3eced7bf2,mined__github_py23_911c259f7108f81f,not_equivalent,train,generic_mutation,268,179,447
54f271d8-6101-479b-882a-daad3af7e032,mined__github_py23_6eb95ade91e748a7,not_equivalent,train,generic_mutation,562,238,800
64d9060b-8811-46b8-97db-7234bf7e6d67,mined__github_py23_6eb95ade91e748a7,not_equivalent,train,generic_mutation,562,240,802
bc040338-00e1-45eb-aac1-2aa7bccc2cd6,mined__github_py23_dd3e3c84d54bf00e,not_equivalent,train,generic_mutation,238,99,337
d727844d-1f31-445c-815f-303083df117d,mined__github_py23_dd3e3c84d54bf00e,not_equivalent,train,generic_mutation,238,99,337
95d2fd84-9214-42a8-b8f9-f62a623f1535,mined__github_py23_dd3e3c84d54bf00e,not_equivalent,train,generic_mutation,238,94,332
84a31c57-9243-403d-9929-a898ef1b1687,mined__github_py23_dd3e3c84d54bf00e,not_equivalent,train,generic_mutation,238,100,338
a6807a20-17ac-4cfc-bfe6-bee2970d9ef1,mined__github_py23_9b4833cf0e920e2c,not_equivalent,train,generic_mutation,274,180,454
1d6c484d-0f43-4e2b-8cdf-29fe3918498b,mined__github_py23_9b4833cf0e920e2c,not_equivalent,train,generic_mutation,274,180,454
c75972a6-ac88-475e-85ec-f9b7a7cbd8c2,mined__github_py23_9b4833cf0e920e2c,not_equivalent,train,generic_mutation,274,175,449
69c8a4c4-c577-46f9-ba0b-00323246f0af,mined__github_py23_9b4833cf0e920e2c,not_equivalent,train,generic_mutation,274,181,455
fc0c19a9-df92-40fb-ab63-639eb1ffdb71,mined__github_py23_244953afef81edd2,not_equivalent,train,generic_mutation,513,331,844
64a726ad-7c21-449b-828b-73349554cb51,mined__github_py23_244953afef81edd2,not_equivalent,train,generic_mutation,513,331,844
d663009b-ba77-4aaa-b350-adba7d4bb868,mined__github_py23_244953afef81edd2,not_equivalent,train,generic_mutation,513,281,794
9a46a065-1270-4f4a-acac-d4e190fe14e1,mined__github_py23_244953afef81edd2,not_equivalent,train,generic_mutation,513,332,845
c0dbc767-ac15-4ade-ae12-b4dd981c1a2f,mined__github_py23_c2064f79b90e9ca6,not_equivalent,train,generic_mutation,947,735,1682
e7bff51e-93f9-4398-a77e-8a227515bc2c,mined__github_py23_c2064f79b90e9ca6,not_equivalent,train,generic_mutation,947,735,1682
8db1055c-306d-4625-b0f2-824ad81aa2fd,mined__github_py23_c2064f79b90e9ca6,not_equivalent,train,generic_mutation,947,735,1682
cf0b8872-5801-423e-ab00-247ebefb4628,mined__github_py23_c2064f79b90e9ca6,not_equivalent,train,generic_mutation,947,735,1682
2bc7c11a-7cce-4b5b-b323-4f78490b188e,mined__github_py23_c2064f79b90e9ca6,not_equivalent,train,generic_mutation,947,736,1683
86fd84d6-1e92-4a9f-b880-c13e67226c4e,mined__github_py23_d5faa4b7a392ad17,not_equivalent,train,generic_mutation,346,240,586
1bcdbc99-9424-4061-8763-2a198922c0a1,mined__github_py23_d5faa4b7a392ad17,not_equivalent,train,generic_mutation,346,240,586
7eb47561-b3a7-4293-b876-1b0ad2095dee,mined__github_py23_d5faa4b7a392ad17,not_equivalent,train,generic_mutation,346,241,587
692109f4-0d53-4ed9-af73-10b4c7018607,mined__github_py23_d5faa4b7a392ad17,not_equivalent,train,generic_mutation,346,229,575
4b402aa9-a62c-4b28-82d8-b5c5afe22819,mined__github_py23_72cb472888f5e754,not_equivalent,test,generic_mutation,138,66,204
55ff4e09-afb6-4926-b494-3076c8041d73,mined__github_py23_72cb472888f5e754,not_equivalent,test,generic_mutation,138,30,168
d252ac24-50d7-493f-bfd6-bf91634536c8,mined__github_py23_6a40a8596538dad6,not_equivalent,train,generic_mutation,631,320,951
1673b7a3-1400-4a4d-bbb7-37c360e675b0,mined__github_py23_6a40a8596538dad6,not_equivalent,train,generic_mutation,631,320,951
e0183234-4e16-44f9-b2d5-21a4e5a56ee9,mined__github_py23_6a40a8596538dad6,not_equivalent,train,generic_mutation,631,321,952
718cb6fb-4e5b-4578-ab7a-80444d81c4b4,mined__github_py23_eaa65bd15dcfd57c,not_equivalent,val,generic_mutation,314,50,364
74b0222c-2b7b-49f0-96e6-64c902cdbe7b,mined__github_py23_eaa65bd15dcfd57c,not_equivalent,val,generic_mutation,314,19,333
75667940-e7fc-43b0-84aa-9ab80d15e797,mined__github_py23_f1568ad4811c39a1,not_equivalent,train,generic_mutation,131,78,209
095c86ee-7800-40cd-9a80-1142132c0c4e,mined__github_py23_f1568ad4811c39a1,not_equivalent,train,generic_mutation,131,47,178
38c7e6d6-ce94-47a1-ab0e-789b4970abed,mined__github_py23_cafd1aff72a05708,not_equivalent,val,generic_mutation,101,64,165
4f51cab0-108b-481c-9553-f61f47898f69,mined__github_py23_cafd1aff72a05708,not_equivalent,val,generic_mutation,101,64,165
3b391f82-cc64-40f5-998c-019d582840af,mined__github_py23_cafd1aff72a05708,not_equivalent,val,generic_mutation,101,59,160
3d447ba8-b566-4d16-bfdd-581f8ee45f57,mined__github_py23_7dab87f389a1d176,not_equivalent,train,generic_mutation,91,21,112
ef607919-9ee3-442b-9c34-f76883430da2,mined__github_py23_7c3965bc7d195c23,not_equivalent,train,generic_mutation,1466,791,2257
bf04ebab-c490-498b-a9e1-e5687ae3e84c,mined__github_py23_7c3965bc7d195c23,not_equivalent,train,generic_mutation,1466,791,2257
1c8bc9d4-1a76-4f01-a3e4-8f42e84dfc70,mined__github_py23_7c3965bc7d195c23,not_equivalent,train,generic_mutation,1466,789,2255
0a04833b-f62c-4a30-a333-f00b10c7546d,mined__github_py23_7c3965bc7d195c23,not_equivalent,train,generic_mutation,1466,792,2258
d653647b-c517-44de-8509-4a5fac452044,mined__github_py23_2c5486ee4035d5d2,not_equivalent,val,generic_mutation,140,116,256
730d09e3-d1de-41b0-b7de-e1d52c0137d7,mined__github_py23_97f7a8d50788491a,not_equivalent,train,generic_mutation,152,146,298
58283632-8193-4b2d-aeb2-5f8c14c3a9ff,mined__github_py23_97f7a8d50788491a,not_equivalent,train,generic_mutation,152,130,282
15aa22e1-7adc-462f-b4c5-3bc2450a0c74,mined__github_py23_01238bf196ee31bf,not_equivalent,train,generic_mutation,811,641,1452
4dc40307-0e49-4056-a8f3-3181ca3e6544,mined__github_py23_01238bf196ee31bf,not_equivalent,train,generic_mutation,811,646,1457
258653b8-2970-4a57-ad4c-2ef11a97681b,mined__github_py23_287a1b27c93102e6,not_equivalent,train,generic_mutation,340,234,574
38766781-3e49-46e9-baff-c81f589815bc,mined__github_py23_c4cf949c86d2080d,not_equivalent,test,generic_mutation,207,146,353
86a536b7-8acc-4d87-a80e-20e4faeb9f52,mined__github_py23_5a30715aa19ba319,not_equivalent,train,generic_mutation,512,223,735
eafe68a1-9621-4266-972e-deccffdff81e,mined__github_py23_5a30715aa19ba319,not_equivalent,train,generic_mutation,512,223,735
02511582-fdc9-4729-8792-f5608bc5d2c4,mined__github_py23_5a30715aa19ba319,not_equivalent,train,generic_mutation,512,224,736
3c40c72b-3d2a-4abb-a3a4-2ee2f4be16d1,mined__github_py23_0cbc207f60aec73b,not_equivalent,train,generic_mutation,312,178,490
d4e0bc2f-9b5a-4ad6-9c78-a0412c242abf,mined__github_py23_ade176617474341f,not_equivalent,test,generic_mutation,884,458,1342
ca3f0aa2-dc49-45ae-835f-1db1b03993c8,mined__github_py23_2a773c9972ca5627,not_equivalent,train,generic_mutation,502,269,771
8580aad4-359c-415a-8c89-b7b4d03be4e9,mined__github_py23_ff2b808efa551f4b,not_equivalent,train,generic_mutation,1004,492,1496
27999951-6991-4382-b2f9-21003a7746e2,mined__github_py23_fe2cd02a3b6544a8,not_equivalent,train,generic_mutation,167,138,305
289c7ac4-a498-4592-8012-a12f416cbafb,mined__github_py23_a27504262e5799fc,not_equivalent,train,generic_mutation,472,249,721
b608cfe8-b8ef-4e43-8b22-1652508c2a4f,mined__github_py23_d593795caf48ad7a,not_equivalent,train,generic_mutation,114,52,166
66fb3005-d3d3-4690-843f-26e26b646a03,mined__github_py23_7282e632f57d8b63,not_equivalent,train,generic_mutation,148,88,236
c36e1ba5-2ca6-45cb-b256-51e1fc4c3fba,mined__github_py23_b8e2265d53ef2eb9,not_equivalent,train,generic_mutation,244,143,387
9c3236ea-f572-4a75-b87e-4c005be86640,mined__github_py23_10e9037b1ce4aee5,not_equivalent,train,generic_mutation,326,188,514
b6081eac-1dad-4277-b738-2ec8b934dd98,mined__github_py23_10e9037b1ce4aee5,not_equivalent,train,generic_mutation,326,184,510
228b652d-faee-4e42-95d6-5e2e1162cac3,mined__github_py23_c09bf49784ce49bf,not_equivalent,train,generic_mutation,1178,723,1901
45750601-fe15-4c98-bcb8-08b99a91fea0,mined__github_py23_c09bf49784ce49bf,not_equivalent,train,generic_mutation,1178,724,1902
4afca795-ebc5-4aac-8cdb-cf8cb91c27e2,mined__github_py23_0dc44ec435d7d917,not_equivalent,train,generic_mutation,257,134,391
0c34d679-984c-46b4-8be0-2b70a2805adf,mined__github_py23_99485696ad94d4b4,not_equivalent,train,generic_mutation,621,252,873
1d6fb324-f1ce-439c-a144-def3eeddfde6,mined__github_py23_99485696ad94d4b4,not_equivalent,train,generic_mutation,621,237,858
055fd4c0-e3f8-4078-8ef6-3d5b173cd5e8,mined__github_py23_372594aea326384b,not_equivalent,train,generic_mutation,440,215,655
c2e65d78-7776-4be7-83cc-ec22d9b78c77,mined__github_py23_9c09139f1fd4cca9,not_equivalent,train,generic_mutation,288,143,431
c8d7f83c-9991-4cf2-a8ca-7063aaec8ac9,mined__github_py23_220f0ba07a258afb,not_equivalent,train,generic_mutation,618,179,797
b9f30947-40b8-44fb-bdf3-c711e6d7de88,mined__github_py23_086eb07e6da34e7d,not_equivalent,val,generic_mutation,613,383,996
6913afd1-ebdc-4ecb-83ad-1e0e3ef9c6a4,mined__github_py23_47d71129dbec881a,not_equivalent,test,generic_mutation,291,114,405
cdb88d44-b155-4982-8461-ce21dcdd9618,mined__github_py23_f00c1f518be02cda,not_equivalent,train,generic_mutation,477,241,718
f17f179e-5b18-434d-9fea-f0df9e4ab3ac,mined__github_py23_f00c1f518be02cda,not_equivalent,train,generic_mutation,477,241,718
7dfe700c-67d6-47bc-957a-7bb470272f8c,mined__github_py23_f00c1f518be02cda,not_equivalent,train,generic_mutation,477,242,719
80e7d279-0c94-42af-b9f8-25442231a49b,mined__github_py23_1d83d807e7df383b,not_equivalent,train,generic_mutation,171,137,308
191439f5-d433-4eba-9400-d01e31916769,mined__github_py23_461f5ee536ce06bb,not_equivalent,val,generic_mutation,171,137,308
a3dea3ac-95bb-4c47-a4d0-4485afdea991,mined__github_py23_1065b07697a7d39a,not_equivalent,train,generic_mutation,433,419,852
8fe35248-0cea-4280-944a-dc30af8e014f,mined__github_py23_1065b07697a7d39a,not_equivalent,train,generic_mutation,433,419,852
151b8217-72d0-463a-8cdd-5f1750dbd7cd,mined__github_py23_1065b07697a7d39a,not_equivalent,train,generic_mutation,433,419,852
4891644b-3d99-4f28-990a-842636a8e43f,mined__github_py23_1065b07697a7d39a,not_equivalent,train,generic_mutation,433,383,816
138762f9-d458-41a8-8817-9c767148aa7a,mined__github_py23_1065b07697a7d39a,not_equivalent,train,generic_mutation,433,420,853
bcdbae01-e53a-4b0d-879e-e5ad65c710da,mined__github_py23_815a650b3150c1c7,not_equivalent,train,generic_mutation,417,423,840
f041f6ec-98b1-4c92-ac59-482966117465,mined__github_py23_815a650b3150c1c7,not_equivalent,train,generic_mutation,417,417,834
f3b0738c-625d-4c64-ab27-efbd7cc8a329,mined__github_py23_815a650b3150c1c7,not_equivalent,train,generic_mutation,417,427,844
4fd2dabb-964f-498c-8ccf-3e245c2e8ea0,mined__github_py23_41c38604297cef5a,not_equivalent,train,generic_mutation,95,98,193
6241ac2d-7c88-4957-bf61-4eae32f191e8,mined__github_py23_41c38604297cef5a,not_equivalent,train,generic_mutation,95,98,193
a1ffc458-0893-4b40-a974-1c62ae253ae1,mined__github_py23_41c38604297cef5a,not_equivalent,train,generic_mutation,95,98,193
b665ac02-4d38-4032-a8f3-077192765e65,mined__github_py23_41c38604297cef5a,not_equivalent,train,generic_mutation,95,89,184
0b6c5a56-c3d2-4b6b-b6ae-094fb3ed186c,mined__github_py23_41c38604297cef5a,not_equivalent,train,generic_mutation,95,100,195
54623721-45e6-4aa4-8c18-81dfa202d6d7,mined__github_py23_ba472204f605f4e3,not_equivalent,train,generic_mutation,232,194,426
889a9117-20b4-43f5-acb0-fd5e5d184eb7,mined__github_py23_ba472204f605f4e3,not_equivalent,train,generic_mutation,232,195,427
739a2e34-7fce-4d6b-ad88-f46c0aa4e159,mined__github_py23_581053d6c68a7554,not_equivalent,train,generic_mutation,178,153,331
9a6b8fd1-ed0f-420d-a6b0-1d8072b14537,mined__github_py23_9d7af4f18061d58a,not_equivalent,train,generic_mutation,43,39,82
222ed3ce-f13d-4523-86b7-e986b587e83e,mined__github_py23_9d7af4f18061d58a,not_equivalent,train,generic_mutation,43,46,89
a596d7a5-6adc-4181-bb2e-c25801143a5c,mined__github_py23_0f2e336c64328948,not_equivalent,train,generic_mutation,732,731,1463
63fe1258-b817-4e9e-b52f-3371c52fd8c2,mined__github_py23_0f2e336c64328948,not_equivalent,train,generic_mutation,732,731,1463
4a6b21fe-9d40-47c4-b0ae-2d6a64184753,mined__github_py23_0f2e336c64328948,not_equivalent,train,generic_mutation,732,731,1463
16a633b3-1809-4ed1-b7b3-508faacebe97,mined__github_py23_0f2e336c64328948,not_equivalent,train,generic_mutation,732,711,1443
20be36d0-e9bd-4e3e-9ed6-e2926072926b,mined__github_py23_0f2e336c64328948,not_equivalent,train,generic_mutation,732,733,1465
a141eb0b-a092-4fe7-a9ff-9852e65321c2,mined__github_py23_ca2356bc051726a4,not_equivalent,test,generic_mutation,218,79,297
e6f65a28-be27-4621-91d0-cc8daafb8f8d,mined__github_py23_ca2356bc051726a4,not_equivalent,test,generic_mutation,218,79,297
82a74a4c-ea7d-4fa0-ac16-444516df6d10,mined__github_py23_7772a76194a39400,not_equivalent,train,generic_mutation,329,214,543
208de607-70f7-4c2c-817a-cecf997a0228,mined__github_py23_7772a76194a39400,not_equivalent,train,generic_mutation,329,213,542
e60d4674-924c-476e-bdf5-7a272f6b84c9,mined__github_py23_7772a76194a39400,not_equivalent,train,generic_mutation,329,215,544
2a122a4e-5082-4f6d-a429-b664d2c19ff0,mined__github_py23_7772a76194a39400,not_equivalent,train,generic_mutation,329,217,546
8871ddc3-c435-42de-8d72-3fe985048ccd,mined__github_py23_0599c01d84a6c605,not_equivalent,train,generic_mutation,306,206,512
5a34583a-56da-4d1e-bfeb-62da9911dc41,mined__github_py23_0599c01d84a6c605,not_equivalent,train,generic_mutation,306,207,513
119d7bd8-6fbd-4d75-8b7b-fc5a2fe01af7,mined__github_py23_d27e569045e7f751,not_equivalent,train,generic_mutation,694,513,1207
d6f2fb23-a513-4d70-bcb3-fb8ab8dfd4a5,mined__github_py23_a55154bf573fb8c7,not_equivalent,train,generic_mutation,152,118,270
130cc905-daaa-4f50-83af-e0dc4e1caf6e,mined__github_py23_a55154bf573fb8c7,not_equivalent,train,generic_mutation,152,119,271
ab4aa599-4f45-4b3d-a0c4-b85381839deb,mined__github_py23_fe6228a697eb9e84,not_equivalent,train,generic_mutation,662,485,1147
a419dfd7-2faf-4b99-916f-e8205867b1b2,mined__github_py23_fe6228a697eb9e84,not_equivalent,train,generic_mutation,662,476,1138
a8dbd0a4-2c57-430a-8c77-86474dbeaac0,mined__github_py23_fe6228a697eb9e84,not_equivalent,train,generic_mutation,662,485,1147
175ef7ee-9dd8-489b-976c-5c78d087850f,mined__github_py23_97e1af841f04203c,not_equivalent,train,generic_mutation,808,455,1263
0234b3f9-d582-46a7-8966-fe8b0f781958,mined__github_py23_97e1af841f04203c,not_equivalent,train,generic_mutation,808,431,1239
eba9a2a2-5498-44e8-8625-1e6b5135deba,mined__github_py23_97e1af841f04203c,not_equivalent,train,generic_mutation,808,458,1266
79198c71-3365-4b30-8d74-cae51e2c90e4,mined__github_py23_706f5bcc68fa4d69,not_equivalent,train,generic_mutation,100,93,193
8942a8c8-f5c7-4ae6-8564-65867742a846,mined__github_py23_706f5bcc68fa4d69,not_equivalent,train,generic_mutation,100,99,199
eff822eb-eda6-4125-aa44-32ffeab31c04,mined__github_py23_b4a6ee02252e45e7,not_equivalent,train,generic_mutation,99,53,152
81a82fb6-61d7-4102-a7b0-cbc7086ca429,mined__github_py23_b4a6ee02252e45e7,not_equivalent,train,generic_mutation,99,53,152
549fa5f3-d90f-45d2-9886-40dfa089b951,mined__github_py23_b4a6ee02252e45e7,not_equivalent,train,generic_mutation,99,54,153
9692a093-c035-4cd1-a77f-e1c69aad8bc9,mined__github_py23_57beb4a28c6fbc8e,not_equivalent,train,generic_mutation,952,429,1381
60c3580b-41a9-4380-90d7-19fb21a90549,mined__github_py23_57beb4a28c6fbc8e,not_equivalent,train,generic_mutation,952,429,1381
5fbf8c9c-ce95-443c-9272-afa63adcb20d,mined__github_py23_e9d61a94841ea11c,not_equivalent,train,generic_mutation,171,146,317
25330d05-3295-498f-bf5f-d3be5a922b89,mined__github_py23_9083c02b42079065,not_equivalent,train,generic_mutation,163,138,301
12269ed5-564d-426a-b32d-42d01c1cb938,mined__github_py23_6351d7a3b45ee613,not_equivalent,train,generic_mutation,124,100,224
76112d0f-6afd-4d61-802d-3d13e5968e0a,mined__github_py23_167c13f9522dbd10,not_equivalent,train,generic_mutation,221,181,402
e86cb6c6-1cad-4d0a-9e39-a30c7cc62d65,mined__github_py23_3c466b86f795bebc,not_equivalent,test,generic_mutation,284,236,520
e1cc0c43-e43d-4f87-9593-8be1be93d38f,mined__github_py23_08f07086bc8db19f,not_equivalent,train,generic_mutation,208,172,380
8e573da0-9ce3-40d5-8c16-29cc0e09fd28,mined__github_py23_a00323abc7c80466,not_equivalent,train,generic_mutation,208,164,372
3ab456f0-f970-4113-8092-ac0c9bc24001,mined__github_py23_f9afc7e5e49485b0,not_equivalent,train,generic_mutation,149,121,270
31dab48f-ab97-41e5-9732-d7bcfc19e6ca,mined__github_py23_2c8ebac4639aae79,not_equivalent,train,generic_mutation,270,205,475
f9c072c9-5835-4e66-ad41-e572644bd8a4,mined__github_py23_481d93c248200725,not_equivalent,train,generic_mutation,65,57,122
ae8f8601-2607-4c49-ac4b-9b5f127f2c31,mined__github_py23_42eeaba0588bb89d,not_equivalent,val,generic_mutation,219,191,410
78651462-889d-484e-b31e-b015a87e7bb4,mined__github_py23_ab67542253616c38,not_equivalent,train,generic_mutation,305,247,552
5e6dd1e8-70c9-4435-9946-354915ddb5c0,mined__github_py23_5d147705bff4ea04,not_equivalent,train,generic_mutation,499,423,922
de98a971-5f62-42f4-ac4a-7fc0afea9c81,mined__github_py23_5d147705bff4ea04,not_equivalent,train,generic_mutation,499,423,922
7e0f8440-48a1-4380-acdb-6dc9a96d35ba,mined__github_py23_5d147705bff4ea04,not_equivalent,train,generic_mutation,499,424,923
bc0882f7-baaf-4069-bf38-776210de5cf9,mined__github_py23_ba84f183c0e97ad8,not_equivalent,val,generic_mutation,407,343,750
a1b22f78-5f39-4687-8341-4f4381f8da40,mined__github_py23_ba84f183c0e97ad8,not_equivalent,val,generic_mutation,407,343,750
bd6287d8-9d37-4f01-872a-a8e67ef6aa9d,mined__github_py23_ba84f183c0e97ad8,not_equivalent,val,generic_mutation,407,344,751
48065e2b-0714-4db2-a166-2578f7c99818,mined__github_py23_aee73feccbbad059,not_equivalent,train,generic_mutation,320,248,568
71e9a1d2-4f96-430a-85bd-5fbaff07e42f,mined__github_py23_dda88131ededf09d,not_equivalent,train,generic_mutation,547,463,1010
2d9c2c22-4f7c-4491-b0ba-439d023233a9,mined__github_py23_dda88131ededf09d,not_equivalent,train,generic_mutation,547,463,1010
d971ce78-3e34-42e8-8ebe-660cf7cd2458,mined__github_py23_dda88131ededf09d,not_equivalent,train,generic_mutation,547,464,1011
7a43111f-4a05-441d-9f50-c5eebe7b6397,mined__github_py23_c8cb0b927c0ad0f8,not_equivalent,test,generic_mutation,206,169,375
52c1a9a8-75a3-413d-b9cd-c14d2aa8180d,mined__github_py23_91a95b4cf1813042,not_equivalent,train,generic_mutation,359,238,597
ad073ea2-c99e-455b-ac4d-bb3d243b4aa1,mined__github_py23_a3ef94e778426c86,not_equivalent,train,generic_mutation,387,241,628
132d95a4-76a8-4916-b57b-b511ccced34d,mined__github_py23_43a6eec46efbb5b9,not_equivalent,train,generic_mutation,660,403,1063
d1a8da95-a0dd-4b41-8be7-964a3120814a,mined__github_py23_43a6eec46efbb5b9,not_equivalent,train,generic_mutation,660,403,1063
15ee1098-7d1f-4c72-86aa-0a61761285e5,mined__github_py23_63a23b8c3503d24b,not_equivalent,train,generic_mutation,828,604,1432
beaae4f0-9437-4b8c-b58d-a37ee42fb1fc,mined__github_py23_63a23b8c3503d24b,not_equivalent,train,generic_mutation,828,604,1432
f38174ff-e61e-4065-a89c-f7eebf60df67,mined__github_py23_9bea0d8a3e58230e,not_equivalent,train,generic_mutation,86,74,160
24d9ab2f-a6e9-4fb8-93a9-0ce3572bd2ad,mined__github_py23_ef19ee2d20b56035,not_equivalent,train,generic_mutation,279,230,509
9f41433c-93c0-49a1-a552-7573b3ac7cb1,mined__github_py23_6f515d20cec0bcd2,not_equivalent,train,generic_mutation,93,77,170
211f0ef5-ca45-440f-b264-ce7824541a1c,mined__github_py23_70f25595d4eb55a1,not_equivalent,test,generic_mutation,151,127,278
5a1f41d4-ef98-4f1b-aace-c1d79ca5725f,mined__github_py23_19b55a20b9cc5f1f,not_equivalent,train,generic_mutation,73,62,135
82bacb0d-c573-48a3-a811-83a5df08060e,mined__github_py23_3275534e0d2f655c,not_equivalent,train,generic_mutation,103,87,190
8cadf9e4-b214-4b28-a523-2a4744711483,mined__github_py23_6b491828fb881611,not_equivalent,train,generic_mutation,199,167,366
