id,family_id,source,mutation_type,pattern,difficulty,verification_status,split,change_ratio,same_code,original_chars,migrated_chars,original_lines,migrated_lines,function_name,repo
9692a093-c035-4cd1-a77f-e1c69aad8bc9,mined__github_py23_57beb4a28c6fbc8e,generic_mutation,generic_comparison_flip,mined:six.PY3,medium,pending,train,0.3967,False,1675,881,48,8,,
60c3580b-41a9-4380-90d7-19fb21a90549,mined__github_py23_57beb4a28c6fbc8e,generic_mutation,generic_off_by_one,mined:six.PY3,medium,pending,train,0.6103,False,1675,881,48,8,,
5fbf8c9c-ce95-443c-9272-afa63adcb20d,mined__github_py23_e9d61a94841ea11c,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.2216,False,357,329,8,8,,
25330d05-3295-498f-bf5f-d3be5a922b89,mined__github_py23_9083c02b42079065,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.2701,False,325,297,8,8,,
12269ed5-564d-426a-b32d-42d01c1cb938,mined__github_py23_6351d7a3b45ee613,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.0853,False,224,198,7,7,,
76112d0f-6afd-4d61-802d-3d13e5968e0a,mined__github_py23_167c13f9522dbd10,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.2162,False,466,422,11,11,,
e86cb6c6-1cad-4d0a-9e39-a30c7cc62d65,mined__github_py23_3c466b86f795bebc,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,test,0.2246,False,588,534,13,13,,
e1cc0c43-e43d-4f87-9593-8be1be93d38f,mined__github_py23_08f07086bc8db19f,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.4198,False,444,404,10,10,,
8e573da0-9ce3-40d5-8c16-29cc0e09fd28,mined__github_py23_a00323abc7c80466,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.0819,False,378,330,12,12,,
3ab456f0-f970-4113-8092-ac0c9bc24001,mined__github_py23_f9afc7e5e49485b0,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.253,False,306,275,8,8,,
31dab48f-ab97-41e5-9732-d7bcfc19e6ca,mined__github_py23_2c8ebac4639aae79,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.7709,False,507,401,13,13,,
f9c072c9-5835-4e66-ad41-e572644bd8a4,mined__github_py23_481d93c248200725,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.04,False,142,133,3,3,,
ae8f8601-2607-4c49-ac4b-9b5f127f2c31,mined__github_py23_42eeaba0588bb89d,generic_mutation,generic_comparison_flip,mined:.assertEquals(,medium,pending,val,0.3373,False,525,492,12,16,,
78651462-889d-484e-b31e-b015a87e7bb4,mined__github_py23_ab67542253616c38,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.3798,False,610,567,17,16,,
5e6dd1e8-70c9-4435-9946-354915ddb5c0,mined__github_py23_5d147705bff4ea04,generic_mutation,generic_comparison_flip,mined:.assertEquals(,medium,pending,train,0.1558,False,970,885,21,21,,
de98a971-5f62-42f4-ac4a-7fc0afea9c81,mined__github_py23_5d147705bff4ea04,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.1515,False,970,885,21,21,,
7e0f8440-48a1-4380-acdb-6dc9a96d35ba,mined__github_py23_5d147705bff4ea04,generic_mutation,generic_condition_negated,mined:.assertEquals(,medium,pending,train,0.1533,False,970,889,21,21,,
bc0882f7-baaf-4069-bf38-776210de5cf9,mined__github_py23_ba84f183c0e97ad8,generic_mutation,generic_comparison_flip,mined:.assertEquals(,medium,pending,val,0.1363,False,802,731,18,18,,
a1b22f78-5f39-4687-8341-4f4381f8da40,mined__github_py23_ba84f183c0e97ad8,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,val,0.1285,False,802,731,18,18,,
bd6287d8-9d37-4f01-872a-a8e67ef6aa9d,mined__github_py23_ba84f183c0e97ad8,generic_mutation,generic_condition_negated,mined:.assertEquals(,medium,pending,val,0.1334,False,802,735,18,18,,
48065e2b-0714-4db2-a166-2578f7c99818,mined__github_py23_aee73feccbbad059,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.1386,False,643,562,14,11,,
71e9a1d2-4f96-430a-85bd-5fbaff07e42f,mined__github_py23_dda88131ededf09d,generic_mutation,generic_comparison_flip,mined:.assertEquals(,medium,pending,train,0.3678,False,1063,968,23,23,,
2d9c2c22-4f7c-4491-b0ba-439d023233a9,mined__github_py23_dda88131ededf09d,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.3639,False,1063,968,23,23,,
d971ce78-3e34-42e8-8ebe-660cf7cd2458,mined__github_py23_dda88131ededf09d,generic_mutation,generic_condition_negated,mined:.assertEquals(,medium,pending,train,0.3651,False,1063,972,23,23,,
7a43111f-4a05-441d-9f50-c5eebe7b6397,mined__github_py23_c8cb0b927c0ad0f8,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,test,0.3836,False,490,438,11,11,,
52c1a9a8-75a3-413d-b9cd-c14d2aa8180d,mined__github_py23_91a95b4cf1813042,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.1061,False,680,555,16,12,,
ad073ea2-c99e-455b-ac4d-bb3d243b4aa1,mined__github_py23_a3ef94e778426c86,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.1957,False,755,558,19,12,,
132d95a4-76a8-4916-b57b-b511ccced34d,mined__github_py23_43a6eec46efbb5b9,generic_mutation,generic_boolop_flip,mined:.assertEquals(,medium,pending,train,0.1919,False,1268,900,27,18,,
d1a8da95-a0dd-4b41-8be7-964a3120814a,mined__github_py23_43a6eec46efbb5b9,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.1943,False,1268,899,27,18,,
15ee1098-7d1f-4c72-86aa-0a61761285e5,mined__github_py23_63a23b8c3503d24b,generic_mutation,generic_boolop_flip,mined:.assertEquals(,medium,pending,train,0.1845,False,1628,1315,33,26,,
beaae4f0-9437-4b8c-b58d-a37ee42fb1fc,mined__github_py23_63a23b8c3503d24b,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.1863,False,1628,1314,33,26,,
f38174ff-e61e-4065-a89c-f7eebf60df67,mined__github_py23_9bea0d8a3e58230e,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.0511,False,173,160,4,4,,
24d9ab2f-a6e9-4fb8-93a9-0ce3572bd2ad,mined__github_py23_ef19ee2d20b56035,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.2594,False,572,519,11,10,,
9f41433c-93c0-49a1-a552-7573b3ac7cb1,mined__github_py23_6f515d20cec0bcd2,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.0579,False,199,181,5,5,,
211f0ef5-ca45-440f-b264-ce7824541a1c,mined__github_py23_70f25595d4eb55a1,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,test,0.4167,False,335,313,7,7,,
5a1f41d4-ef98-4f1b-aace-c1d79ca5725f,mined__github_py23_19b55a20b9cc5f1f,generic_mutation,generic_condition_negated,mined:.assertEquals(,medium,pending,train,0.0694,False,127,118,4,4,,
82bacb0d-c573-48a3-a811-83a5df08060e,mined__github_py23_3275534e0d2f655c,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.0524,False,210,191,5,5,,
8cadf9e4-b214-4b28-a523-2a4744711483,mined__github_py23_6b491828fb881611,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.0887,False,436,398,9,9,,
43cbe96e-dec2-4bff-8016-362e0383a81f,mined__github_py23_8fb17b741d370e35,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.2107,False,218,195,6,6,,
53b73095-9929-4c13-8228-5551490e8c5b,mined__github_py23_377c6f2a1a458350,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.0633,False,231,211,6,6,,
2d865f7c-5dae-459e-820c-d06be06188fe,mined__github_py23_61ef66ad8409477e,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.0521,False,959,883,18,18,,
e613d4a2-f535-46b3-960c-aace13ca1b17,mined__github_py23_e25760e45298775e,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.2834,False,390,358,8,8,,
aacd086e-a4fb-41a3-a25e-99d68cb1f476,mined__github_py23_741dfc22e201a651,generic_mutation,generic_comparison_flip,mined:.assertEquals(,medium,pending,train,0.1177,False,419,388,8,8,,
a237c0fb-8aab-4f1b-9ac9-819e087512c4,mined__github_py23_741dfc22e201a651,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.1177,False,419,388,8,8,,
87d51e54-3ef9-4bb6-b7fc-fb33b9013e46,mined__github_py23_d59190b17f69a259,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,val,0.1474,False,362,330,8,8,,
9a0619ac-b09f-4ca1-bf6f-4e7b8048844a,mined__github_py23_668846a0d7c2ce67,generic_mutation,generic_comparison_flip,mined:.assertEquals(,medium,pending,train,0.4098,False,733,558,17,15,,
cf0ca354-e447-4a4a-83c3-c2781bf8c2d7,mined__github_py23_668846a0d7c2ce67,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.1969,False,733,557,17,15,,
b765fd42-9aea-498f-9b07-f05ae200bfca,mined__github_py23_5a62ba44590a4f70,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.1077,False,594,520,18,16,,
f027d624-bb48-4664-87a1-fefda939b866,mined__github_py23_94d88e298aa9e0a8,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.2185,False,744,661,20,18,,
8d2eb351-502a-4218-9508-c0b1a0776133,mined__github_py23_33d6e7427f5fddfe,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.1889,False,764,681,20,18,,
e1956ff6-2300-4bc4-8a31-b5b5f1e6d6ee,mined__github_py23_98550c8022b33445,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.0667,False,133,122,4,4,,
b4f7b6ae-fbdd-447a-aaf3-5a57b7f23a6f,mined__github_py23_dfba07456579c7fa,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.1818,False,1103,1009,27,27,,
28529be0-5d8d-41f2-abf5-2634c52d336d,mined__github_py23_2161d3c8c0bd5112,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.1621,False,364,333,8,8,,
e9102ac9-1db4-4c3a-b656-38da21f94e12,mined__github_py23_562246c700b9948d,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.1549,False,335,304,8,8,,
2676c949-45a0-45ad-b799-5eb67c271c91,mined__github_py23_38c7804ab51333e8,generic_mutation,generic_off_by_one,"mined:.assertEquals(,.assertNotEquals(",medium,pending,train,0.5463,False,989,651,34,22,,
6d9f3128-c692-4f5d-9b44-42033898a4ae,mined__github_py23_38c7804ab51333e8,generic_mutation,generic_return_value_dropped,"mined:.assertEquals(,.assertNotEquals(",medium,pending,train,0.5537,False,989,651,34,22,,
1ea19cfb-648c-4981-9eca-7c706a7c76f6,mined__github_py23_3cf026af36154514,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,val,0.1082,False,539,441,13,12,,
93c6b9c4-9ce1-4e3b-8c12-6351bc5629df,mined__github_py23_445a05a5c907c054,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.1538,False,711,563,18,13,,
90121e80-f49d-4f7a-afce-0ddb6c9680ae,mined__github_py23_0bb38380b76ba076,generic_mutation,generic_off_by_one,"mined:.assertEquals(,.assertNotEquals(",medium,pending,val,0.144,False,263,237,7,7,,
c984529b-1334-44e7-9ee8-8f45f1ff9b9c,mined__github_py23_804f04de65739059,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,val,0.1299,False,702,645,15,15,,
4c132ca6-61c8-4d28-94b9-b14bdb9cf45b,mined__github_py23_1e998f132b882108,generic_mutation,generic_comparison_flip,mined:.assertEquals(,medium,pending,train,0.0619,False,691,633,15,15,,
355d17d0-b5d1-4443-992a-08691907ce08,mined__github_py23_1e998f132b882108,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.0529,False,691,633,15,15,,
9078a794-3146-41eb-b7eb-5ab105e11d93,mined__github_py23_45812f66e3bf66a9,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,test,0.1085,False,496,444,11,11,,
d17f86f2-dd37-4741-a929-6b21a60f9294,mined__github_py23_e300f93bedae7ce7,generic_mutation,generic_comparison_flip,mined:.assertEquals(,medium,pending,test,0.093,False,594,524,17,16,,
d39ed982-483b-449f-85cb-d4b131fc74f4,mined__github_py23_e300f93bedae7ce7,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,test,0.076,False,594,525,17,16,,
45761635-3822-4983-aa7e-fa7c1190de61,mined__github_py23_d25b2a3aea7c5bf0,generic_mutation,generic_boolop_flip,mined:.assertEquals(,medium,pending,train,0.2899,False,584,444,17,13,,
5eddc62f-0f7c-43d1-a4c9-74b3408f0e02,mined__github_py23_d25b2a3aea7c5bf0,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.7546,False,584,443,17,13,,
ec0278a2-e85e-4054-8b45-a195e2942354,mined__github_py23_d25b2a3aea7c5bf0,generic_mutation,generic_condition_negated,mined:.assertEquals(,medium,pending,train,0.2953,False,584,449,17,13,,
6eb2c0b5-35f0-4b2f-aa08-21d0516ee81a,mined__github_py23_a73106e0905c255e,generic_mutation,generic_off_by_one,"mined:.assertEquals(,.assertNotEquals(",medium,pending,test,0.2141,False,824,703,21,21,,
ffad31ea-15c5-474a-a23f-4a5162dbde38,mined__github_py23_a73106e0905c255e,generic_mutation,generic_return_value_dropped,"mined:.assertEquals(,.assertNotEquals(",medium,pending,test,0.2084,False,824,692,21,21,,
2b3debe3-63e4-4357-bcec-d1016ae68236,mined__github_py23_a73106e0905c255e,generic_mutation,generic_condition_negated,"mined:.assertEquals(,.assertNotEquals(",medium,pending,test,0.211,False,824,707,21,21,,
f57de54e-33fb-438c-bca1-4925f6c1c2b5,mined__github_py23_89e6e27cc465641e,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.2689,False,672,414,17,13,,
33af1f4d-a668-4ca5-870c-f9da511bb2b3,mined__github_py23_726ae286ca504017,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,val,0.0505,False,155,142,4,4,,
7f868599-d62b-4615-abf0-5f8a2eacb5b5,mined__github_py23_2aa34fd3ceca9b9a,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.4848,False,584,534,13,13,,
3ddde70c-1a5d-440b-b9b6-2cb34603b6f8,mined__github_py23_2739704bb3ea4346,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.093,False,230,211,6,6,,
685a4f6f-0501-4cd4-844d-b5630b3723a1,mined__github_py23_e23ba28af98711f7,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,test,0.0795,False,499,444,12,11,,
e1fab847-f14f-4ae9-ab33-9cadadff7296,mined__github_py23_406cbbaff2137f23,generic_mutation,generic_comparison_flip,mined:.assertEquals(,medium,pending,test,0.1543,False,680,623,15,15,,
6afcccd8-ae79-4412-81c6-eeb20249c190,mined__github_py23_406cbbaff2137f23,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,test,0.145,False,680,623,15,15,,
c784f548-e4aa-4108-a862-669fb9aca960,mined__github_py23_f978b4bbf63f8391,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,val,0.1069,False,503,451,11,11,,
671134b2-32ca-4266-87b5-4bdb44aec50c,mined__github_py23_f2da4045f4e4a908,generic_mutation,generic_comparison_flip,mined:.assertEquals(,medium,pending,train,0.1096,False,387,352,10,10,,
60d93484-c85a-467c-a4a3-feeec028a9a2,mined__github_py23_f2da4045f4e4a908,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.0838,False,387,353,10,10,,
a117b477-337a-4ff7-afa3-d27f3f14e6bf,mined__github_py23_a90b961e6f85136a,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.0626,False,242,221,6,6,,
7a20e65f-0f86-4e31-b95b-a9f845c3dbd6,mined__github_py23_863b8e1b25cd9e7f,generic_mutation,generic_comparison_flip,mined:.assertEquals(,medium,pending,train,0.062,False,350,311,11,9,,
f78ff781-6e37-4f6d-86bd-05faf5283e59,mined__github_py23_863b8e1b25cd9e7f,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.713,False,350,312,11,9,,
ba844710-6946-4776-882d-536e6ec57c71,mined__github_py23_6af52bb63564fda8,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.0524,False,469,428,11,11,,
ed2c44fa-20f9-4a35-88a5-74a838a3b42c,mined__github_py23_8b8abdfcde145ccf,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,test,0.0505,False,507,464,11,11,,
d73a92e4-a378-47c6-b3eb-ba5e3b851206,mined__github_py23_d4b93169162859e5,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,val,0.0477,False,545,503,11,11,,
0d9fb7ab-e30e-4a5c-80be-079e349e8b40,mined__github_py23_8807d1efb3dba8aa,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.3036,False,339,244,9,9,,
e2364088-ae64-4367-a589-f1cb1b47b6c7,mined__github_py23_8807d1efb3dba8aa,generic_mutation,generic_return_value_dropped,mined:.assertEquals(,medium,pending,train,0.2743,False,339,226,9,9,,
66b1acef-f0da-487b-ae96-fb2145178647,mined__github_py23_b08558129f08adb1,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.0813,False,169,151,6,7,,
14e57003-a03e-4356-8f25-28d685158405,mined__github_py23_b08558129f08adb1,generic_mutation,generic_return_value_dropped,mined:.assertEquals(,medium,pending,train,0.0943,False,169,149,6,7,,
6c3a4a26-49cd-4732-af50-72adcbc431ac,mined__github_py23_42a0e0f48b712dec,generic_mutation,generic_off_by_one,"mined:.assertEquals(,.assertNotEquals(",medium,pending,train,0.27,False,752,533,18,16,,
7173fc96-acc4-4e31-9b82-395cefabf278,mined__github_py23_42a0e0f48b712dec,generic_mutation,generic_return_value_dropped,"mined:.assertEquals(,.assertNotEquals(",medium,pending,train,0.5183,False,752,531,18,16,,
b080dbb5-671a-45c4-9f97-49ab597c29fa,mined__github_py23_34b8713d388d37b6,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.2545,False,620,429,18,16,,
e7fdcc84-e63f-4f46-b086-b6b8adb10367,mined__github_py23_34b8713d388d37b6,generic_mutation,generic_return_value_dropped,mined:.assertEquals(,medium,pending,train,0.7479,False,620,427,18,16,,
287aeba9-6c5d-4370-9002-0489ba18f134,mined__github_py23_2559304a4c99cb32,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,val,0.3766,False,348,207,9,7,,
a6266b73-f468-4510-8da0-235bdaea1a92,mined__github_py23_6befe4004b728781,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,val,0.1287,False,356,312,12,11,,
a8e3efda-1888-4b4d-a795-19671c0b97f1,mined__github_py23_5a755b36b1f93cdd,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.4622,False,791,559,21,16,,
74fc9b05-9881-4b57-9360-4c64b9b24d23,mined__github_py23_05c6aa914bd33a90,generic_mutation,generic_condition_negated,mined:.assertEquals(,medium,pending,train,0.1749,False,569,483,15,10,,
928d04cc-30c7-4b0d-a3d5-b6860204e77f,mined__github_py23_3eb1efbaae5ddeb7,generic_mutation,generic_condition_negated,mined:.assertEquals(,medium,pending,train,0.1857,False,1149,951,32,19,,
e5e783e0-81d3-4a63-8a96-1784331a88a5,mined__github_py23_5446b12b99c76812,generic_mutation,generic_condition_negated,mined:.assertEquals(,medium,pending,train,0.2379,False,1330,1074,40,23,,
53076405-52d4-4031-b2ef-8a1d4fbf1d90,mined__github_py23_a0b6435256b825a4,generic_mutation,generic_condition_negated,mined:.assertEquals(,medium,pending,train,0.1852,False,1271,1034,38,22,,
98fc3b11-7f1c-441f-9578-e63a31c63636,mined__github_py23_a6a8518f430cfcc3,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,test,0.0886,False,677,598,20,18,,
07e5d27f-3a1a-45c8-899f-3a186160c6a0,mined__github_py23_d9cdbaa556ae3fd3,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.1473,False,945,840,26,23,,
d5f9ccd3-d5c1-410b-bd8e-a27c480e1519,mined__github_py23_4f85e7789ad9d0e5,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.1892,False,974,765,27,22,,
67bb2a30-1622-462c-901c-21d1b451c7e3,mined__github_py23_4b437b89f9d0476e,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.1161,False,677,606,17,17,,
bdbb28d5-3da8-4b6b-9d9f-81a6f4ea7764,mined__github_py23_29fa9ff144335c42,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.8401,False,967,884,25,25,,
ea9222ea-7715-4915-9003-d6da505f7287,mined__github_py23_1d59f82bd96af8dd,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.2154,False,853,758,26,26,,
f3dc75a4-95f5-4cbf-9432-e321cee56a04,mined__github_py23_1d59f82bd96af8dd,generic_mutation,generic_return_value_dropped,mined:.assertEquals(,medium,pending,train,0.1821,False,853,756,26,26,,
375e58e6-7a4f-473d-aef6-4a10e60b120d,mined__github_py23_d9b723fcf34d5f98,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.1316,False,416,344,13,13,,
8a3e80f5-b3be-4cf6-a39b-b7cff221bb74,mined__github_py23_d9b723fcf34d5f98,generic_mutation,generic_return_value_dropped,mined:.assertEquals(,medium,pending,train,0.1324,False,416,347,13,13,,
0b3a291f-d8f5-4fdd-a457-a36426d28979,mined__github_py23_47b4e96966df0455,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,test,0.1124,False,282,252,9,10,,
ec21a2ed-e5dc-409a-acd0-30cd1ec7b4ff,mined__github_py23_47b4e96966df0455,generic_mutation,generic_return_value_dropped,mined:.assertEquals(,medium,pending,test,0.1099,False,282,255,9,10,,
a7276045-af2c-4236-b951-99fdaed5fb6b,mined__github_py23_114ad11735c85f8d,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,test,0.3664,False,605,465,17,15,,
5263342f-d88a-42e0-a398-2d5378d173b1,mined__github_py23_201b95c42c4ae28b,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,test,0.1388,False,365,334,10,8,,
d7389684-86e4-48ff-bcf7-fdf2c41fd6d2,mined__github_py23_8342b585ae52b9a8,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.1669,False,659,575,17,17,,
586f9e3a-a934-4823-a970-de9ca05acb82,mined__github_py23_8342b585ae52b9a8,generic_mutation,generic_return_value_dropped,mined:.assertEquals(,medium,pending,train,0.201,False,659,550,17,17,,
a33a1d1b-fd9c-4d13-8778-ada11c0c21a9,mined__github_py23_7f4132023c57c627,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,test,0.1667,False,531,477,14,13,,
55cbada3-ae5d-4fd9-8bf4-482a14caf38e,mined__github_py23_2d35fcfcd69c4f06,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.1791,False,532,484,13,12,,
65db3c49-70e3-45f3-a7f0-8c869dddd5c8,mined__github_py23_b8e4fc4fdd234534,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,test,0.0641,False,190,169,6,6,,
9e1bf18b-75e2-4c5a-92bd-2af0dec49e46,mined__github_py23_cf4dd7c6e76a8b74,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,val,0.1657,False,275,250,7,7,,
9255f3cb-def3-4d95-9475-0f16a8afe4ec,mined__github_py23_b83a0ead14790288,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.059,False,275,250,7,7,,
4f790a5e-0656-4995-a8cb-7f5560d7030f,mined__github_py23_68f7b1c1c2cb8bd1,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,val,0.2012,False,747,610,22,14,,
ea4dd27e-2c71-4ccc-894d-0623d744f4f6,mined__github_py23_65b73e1d41890896,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,test,0.082,False,194,172,7,8,,
5b1dcb73-c6a7-4997-bf2a-22e0092b9c38,mined__github_py23_65b73e1d41890896,generic_mutation,generic_return_value_dropped,mined:.assertEquals(,medium,pending,test,0.0934,False,194,170,7,8,,
6fcebfb6-6a5c-4d5b-92c7-e810dcf246bd,mined__github_py23_b02b3c5606315859,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.3714,False,350,210,9,7,,
fe85702c-2329-4a96-9960-b947f86f03a0,mined__github_py23_c9d5bfa2bc6a033d,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.1375,False,225,204,6,6,,
601cbfa2-a870-453c-b4e9-e7887eedb6e3,mined__github_py23_f863b1be99c2d31d,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.1014,False,415,344,11,10,,
08e67b86-4aa8-4d67-8efc-0691b0348c7a,mined__github_py23_04099221c061807e,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.3226,False,487,319,14,11,,
25b09456-a30f-4caf-aa96-7ba3f73d2f86,mined__github_py23_04099221c061807e,generic_mutation,generic_return_value_dropped,mined:.assertEquals(,medium,pending,train,0.3081,False,487,305,14,11,,
9c39b65b-6ada-45f6-bd02-3a227a5c4343,mined__github_py23_cd35c90b41ac798d,generic_mutation,generic_comparison_flip,mined:.assertEquals(,medium,pending,train,0.1232,False,292,260,10,10,,
46dd0916-f616-4592-973b-050ac188a8a1,mined__github_py23_cd35c90b41ac798d,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.1212,False,292,261,10,10,,
f7a6b0f0-5304-464a-a6ed-01031f8a1621,mined__github_py23_cd35c90b41ac798d,generic_mutation,generic_condition_negated,mined:.assertEquals(,medium,pending,train,0.1311,False,292,265,10,10,,
72e5e5bf-f986-442b-9b40-120567288ce2,mined__github_py23_cdb1369dd9a520a9,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.0585,False,180,162,5,5,,
cfe6f239-0c9b-4a84-a69d-28b0be4889a2,mined__github_py23_a5046681b61f9ff9,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.0753,False,445,405,11,11,,
0ecb9765-a69b-47ca-9310-5ead72f2cd9c,mined__github_py23_a99a109ecebe1ca2,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.1933,False,376,343,9,9,,
62c9797e-0510-4960-a49c-786d06961ba2,mined__github_py23_5d6966b256251320,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.0585,False,215,195,6,6,,
eb8f28db-9d54-47e6-8394-792050c1c0c2,mined__github_py23_b35594b70585f167,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.0676,False,224,205,6,6,,
592e6475-4817-431a-ac29-00a5ae80121b,mined__github_py23_95c906f83fc9d4fc,generic_mutation,generic_off_by_one,mined:.assertEquals(,medium,pending,train,0.1328,False,674,553,16,15,,
