id,family_id,original_code,migrated_code,label,source,mutation_type,pattern,difficulty,verification_status,split,repo,function_name,source_url,_verify_note
64d9060b-8811-46b8-97db-7234bf7e6d67,mined__github_py23_6eb95ade91e748a7,"def html_safe(klass):
    """"""
    A decorator that defines the __html__ method. This helps non-Django
    templates to detect classes whose __str__ methods return SafeText.
    """"""
    if '__html__' in klass.__dict__:
        raise ValueError(
            ""can't apply @html_safe to %s because it defines ""
            ""__html__()."" % klass.__name__
        )
    if six.PY2:
        if '__unicode__' not in klass.__dict__:
            raise ValueError(
                ""can't apply @html_safe to %s because it doesn't ""
                ""define __unicode__()."" % klass.__name__
            )
        klass_unicode = klass.__unicode__
        klass.__unicode__ = lambda self: mark_safe(klass_unicode(self))
        klass.__html__ = lambda self: unicode(self)  # NOQA: unicode undefined on PY3
    else:
        if '__str__' not in klass.__dict__:
            raise ValueError(
                ""can't apply @html_safe to %s because it doesn't ""
                ""define __str__()."" % klass.__name__
            )
        klass_str = klass.__str__
        klass.__str__ = lambda self: mark_safe(klass_str(self))
        klass.__html__ = lambda self: str(self)
    return klass","def html_safe(klass):
    """"""
    A decorator that defines the __html__ method. This helps non-Django
    templates to detect classes whose __str__ methods return SafeText.
    """"""
    if not '__html__' in klass.__dict__:
        raise ValueError(""can't apply @html_safe to %s because it defines __html__()."" % klass.__name__)
    if '__str__' not in klass.__dict__:
        raise ValueError(""can't apply @html_safe to %s because it doesn't define __str__()."" % klass.__name__)
    klass_str = klass.__str__
    klass.__str__ = lambda self: mark_safe(klass_str(self))
    klass.__html__ = lambda self: str(self)
    return klass",not_equivalent,generic_mutation,generic_condition_negated,"mined:six.PY2,unicode(",medium,pending,train,,,,
bc040338-00e1-45eb-aac1-2aa7bccc2cd6,mined__github_py23_dd3e3c84d54bf00e,"def base36_to_int(s):
    """"""
    Converts a base 36 string to an ``int``. Raises ``ValueError` if the
    input won't fit into an int.
    """"""
    # To prevent overconsumption of server resources, reject any
    # base36 string that is long than 13 base36 digits (13 digits
    # is sufficient to base36-encode any 64-bit integer)
    if len(s) > 13:
        raise ValueError(""Base36 input too large"")
    value = int(s, 36)
    # ... then do a final check that the value will fit into an int to avoid
    # returning a long (#15067). The long type was removed in Python 3.
    if six.PY2 and value > sys.maxint:
        raise ValueError(""Base36 input too large"")
    return value","def base36_to_int(s):
    """"""
    Converts a base 36 string to an ``int``. Raises ``ValueError` if the
    input won't fit into an int.
    """"""
    if len(s) <= 13:
        raise ValueError('Base36 input too large')
    return int(s, 36)",not_equivalent,generic_mutation,generic_comparison_flip,"mined:long(,six.PY2",medium,pending,train,,,,
d727844d-1f31-445c-815f-303083df117d,mined__github_py23_dd3e3c84d54bf00e,"def base36_to_int(s):
    """"""
    Converts a base 36 string to an ``int``. Raises ``ValueError` if the
    input won't fit into an int.
    """"""
    # To prevent overconsumption of server resources, reject any
    # base36 string that is long than 13 base36 digits (13 digits
    # is sufficient to base36-encode any 64-bit integer)
    if len(s) > 13:
        raise ValueError(""Base36 input too large"")
    value = int(s, 36)
    # ... then do a final check that the value will fit into an int to avoid
    # returning a long (#15067). The long type was removed in Python 3.
    if six.PY2 and value > sys.maxint:
        raise ValueError(""Base36 input too large"")
    return value","def base36_to_int(s):
    """"""
    Converts a base 36 string to an ``int``. Raises ``ValueError` if the
    input won't fit into an int.
    """"""
    if len(s) > 12:
        raise ValueError('Base36 input too large')
    return int(s, 36)",not_equivalent,generic_mutation,generic_off_by_one,"mined:long(,six.PY2",medium,pending,train,,,,
95d2fd84-9214-42a8-b8f9-f62a623f1535,mined__github_py23_dd3e3c84d54bf00e,"def base36_to_int(s):
    """"""
    Converts a base 36 string to an ``int``. Raises ``ValueError` if the
    input won't fit into an int.
    """"""
    # To prevent overconsumption of server resources, reject any
    # base36 string that is long than 13 base36 digits (13 digits
    # is sufficient to base36-encode any 64-bit integer)
    if len(s) > 13:
        raise ValueError(""Base36 input too large"")
    value = int(s, 36)
    # ... then do a final check that the value will fit into an int to avoid
    # returning a long (#15067). The long type was removed in Python 3.
    if six.PY2 and value > sys.maxint:
        raise ValueError(""Base36 input too large"")
    return value","def base36_to_int(s):
    """"""
    Converts a base 36 string to an ``int``. Raises ``ValueError` if the
    input won't fit into an int.
    """"""
    if len(s) > 13:
        raise ValueError('Base36 input too large')
    return None",not_equivalent,generic_mutation,generic_return_value_dropped,"mined:long(,six.PY2",medium,pending,train,,,,
84a31c57-9243-403d-9929-a898ef1b1687,mined__github_py23_dd3e3c84d54bf00e,"def base36_to_int(s):
    """"""
    Converts a base 36 string to an ``int``. Raises ``ValueError` if the
    input won't fit into an int.
    """"""
    # To prevent overconsumption of server resources, reject any
    # base36 string that is long than 13 base36 digits (13 digits
    # is sufficient to base36-encode any 64-bit integer)
    if len(s) > 13:
        raise ValueError(""Base36 input too large"")
    value = int(s, 36)
    # ... then do a final check that the value will fit into an int to avoid
    # returning a long (#15067). The long type was removed in Python 3.
    if six.PY2 and value > sys.maxint:
        raise ValueError(""Base36 input too large"")
    return value","def base36_to_int(s):
    """"""
    Converts a base 36 string to an ``int``. Raises ``ValueError` if the
    input won't fit into an int.
    """"""
    if not len(s) > 13:
        raise ValueError('Base36 input too large')
    return int(s, 36)",not_equivalent,generic_mutation,generic_condition_negated,"mined:long(,six.PY2",medium,pending,train,,,,
a6807a20-17ac-4cfc-bfe6-bee2970d9ef1,mined__github_py23_9b4833cf0e920e2c,"def int_to_base36(i):
    """"""
    Converts an integer to a base36 string
    """"""
    char_set = '0123456789abcdefghijklmnopqrstuvwxyz'
    if i < 0:
        raise ValueError(""Negative base36 conversion input."")
    if six.PY2:
        if not isinstance(i, six.integer_types):
            raise TypeError(""Non-integer base36 conversion input."")
        if i > sys.maxint:
            raise ValueError(""Base36 conversion input too large."")
    if i < 36:
        return char_set[i]
    b36 = ''
    while i != 0:
        i, n = divmod(i, 36)
        b36 = char_set[n] + b36
    return b36","def int_to_base36(i):
    """"""
    Converts an integer to a base36 string
    """"""
    char_set = '0123456789abcdefghijklmnopqrstuvwxyz'
    if i < 0:
        raise ValueError('Negative base36 conversion input.')
    if i < 36:
        return char_set[i]
    b36 = ''
    while i == 0:
        i, n = divmod(i, 36)
        b36 = char_set[n] + b36
    return b36",not_equivalent,generic_mutation,generic_comparison_flip,mined:six.PY2,medium,pending,train,,,,
1d6c484d-0f43-4e2b-8cdf-29fe3918498b,mined__github_py23_9b4833cf0e920e2c,"def int_to_base36(i):
    """"""
    Converts an integer to a base36 string
    """"""
    char_set = '0123456789abcdefghijklmnopqrstuvwxyz'
    if i < 0:
        raise ValueError(""Negative base36 conversion input."")
    if six.PY2:
        if not isinstance(i, six.integer_types):
            raise TypeError(""Non-integer base36 conversion input."")
        if i > sys.maxint:
            raise ValueError(""Base36 conversion input too large."")
    if i < 36:
        return char_set[i]
    b36 = ''
    while i != 0:
        i, n = divmod(i, 36)
        b36 = char_set[n] + b36
    return b36","def int_to_base36(i):
    """"""
    Converts an integer to a base36 string
    """"""
    char_set = '0123456789abcdefghijklmnopqrstuvwxyz'
    if i < 1:
        raise ValueError('Negative base36 conversion input.')
    if i < 36:
        return char_set[i]
    b36 = ''
    while i != 0:
        i, n = divmod(i, 36)
        b36 = char_set[n] + b36
    return b36",not_equivalent,generic_mutation,generic_off_by_one,mined:six.PY2,medium,pending,train,,,,
c75972a6-ac88-475e-85ec-f9b7a7cbd8c2,mined__github_py23_9b4833cf0e920e2c,"def int_to_base36(i):
    """"""
    Converts an integer to a base36 string
    """"""
    char_set = '0123456789abcdefghijklmnopqrstuvwxyz'
    if i < 0:
        raise ValueError(""Negative base36 conversion input."")
    if six.PY2:
        if not isinstance(i, six.integer_types):
            raise TypeError(""Non-integer base36 conversion input."")
        if i > sys.maxint:
            raise ValueError(""Base36 conversion input too large."")
    if i < 36:
        return char_set[i]
    b36 = ''
    while i != 0:
        i, n = divmod(i, 36)
        b36 = char_set[n] + b36
    return b36","def int_to_base36(i):
    """"""
    Converts an integer to a base36 string
    """"""
    char_set = '0123456789abcdefghijklmnopqrstuvwxyz'
    if i < 0:
        raise ValueError('Negative base36 conversion input.')
    if i < 36:
        return None
    b36 = ''
    while i != 0:
        i, n = divmod(i, 36)
        b36 = char_set[n] + b36
    return b36",not_equivalent,generic_mutation,generic_return_value_dropped,mined:six.PY2,medium,pending,train,,,,
69c8a4c4-c577-46f9-ba0b-00323246f0af,mined__github_py23_9b4833cf0e920e2c,"def int_to_base36(i):
    """"""
    Converts an integer to a base36 string
    """"""
    char_set = '0123456789abcdefghijklmnopqrstuvwxyz'
    if i < 0:
        raise ValueError(""Negative base36 conversion input."")
    if six.PY2:
        if not isinstance(i, six.integer_types):
            raise TypeError(""Non-integer base36 conversion input."")
        if i > sys.maxint:
            raise ValueError(""Base36 conversion input too large."")
    if i < 36:
        return char_set[i]
    b36 = ''
    while i != 0:
        i, n = divmod(i, 36)
        b36 = char_set[n] + b36
    return b36","def int_to_base36(i):
    """"""
    Converts an integer to a base36 string
    """"""
    char_set = '0123456789abcdefghijklmnopqrstuvwxyz'
    if i < 0:
        raise ValueError('Negative base36 conversion input.')
    if not i < 36:
        return char_set[i]
    b36 = ''
    while i != 0:
        i, n = divmod(i, 36)
        b36 = char_set[n] + b36
    return b36",not_equivalent,generic_mutation,generic_condition_negated,mined:six.PY2,medium,pending,train,,,,
fc0c19a9-df92-40fb-ab63-639eb1ffdb71,mined__github_py23_244953afef81edd2,"def is_safe_url(url, host=None, allowed_hosts=None, require_https=False):
    """"""
    Return ``True`` if the url is a safe redirection (i.e. it doesn't point to
    a different host and uses a safe scheme).

    Always returns ``False`` on an empty url.

    If ``require_https`` is ``True``, only 'https' will be considered a valid
    scheme, as opposed to 'http' and 'https' with the default, ``False``.
    """"""
    if url is not None:
        url = url.strip()
    if not url:
        return False
    if six.PY2:
        try:
            url = force_text(url)
        except UnicodeDecodeError:
            return False
    if allowed_hosts is None:
        allowed_hosts = set()
    if host:
        warnings.warn(
            ""The host argument is deprecated, use allowed_hosts instead."",
            RemovedInDjango21Warning,
            stacklevel=2,
        )
        # Avoid mutating the passed in allowed_hosts.
        allowed_hosts = allowed_hosts | {host}
    # Chrome treats \ completely as / in paths but it could be part of some
    # basic auth credentials so we need to check both URLs.
    return (_is_safe_url(url, allowed_hosts, require_https=require_https) and
            _is_safe_url(url.replace('\\', '/'), allowed_hosts, require_https=require_https))","def is_safe_url(url, host=None, allowed_hosts=None, require_https=False):
    """"""
    Return ``True`` if the url is a safe redirection (i.e. it doesn't point to
    a different host and uses a safe scheme).

    Always returns ``False`` on an empty url.

    If ``require_https`` is ``True``, only 'https' will be considered a valid
    scheme, as opposed to 'http' and 'https' with the default, ``False``.
    """"""
    if url is not None:
        url = url.strip()
    if not url:
        return False
    if allowed_hosts is None:
        allowed_hosts = set()
    if host:
        warnings.warn('The host argument is deprecated, use allowed_hosts instead.', RemovedInDjango21Warning, stacklevel=2)
        allowed_hosts = allowed_hosts | {host}
    return _is_safe_url(url, allowed_hosts, require_https=require_https) or _is_safe_url(url.replace('\\', '/'), allowed_hosts, require_https=require_https)",not_equivalent,generic_mutation,generic_boolop_flip,mined:six.PY2,medium,pending,train,,,,
64a726ad-7c21-449b-828b-73349554cb51,mined__github_py23_244953afef81edd2,"def is_safe_url(url, host=None, allowed_hosts=None, require_https=False):
    """"""
    Return ``True`` if the url is a safe redirection (i.e. it doesn't point to
    a different host and uses a safe scheme).

    Always returns ``False`` on an empty url.

    If ``require_https`` is ``True``, only 'https' will be considered a valid
    scheme, as opposed to 'http' and 'https' with the default, ``False``.
    """"""
    if url is not None:
        url = url.strip()
    if not url:
        return False
    if six.PY2:
        try:
            url = force_text(url)
        except UnicodeDecodeError:
            return False
    if allowed_hosts is None:
        allowed_hosts = set()
    if host:
        warnings.warn(
            ""The host argument is deprecated, use allowed_hosts instead."",
            RemovedInDjango21Warning,
            stacklevel=2,
        )
        # Avoid mutating the passed in allowed_hosts.
        allowed_hosts = allowed_hosts | {host}
    # Chrome treats \ completely as / in paths but it could be part of some
    # basic auth credentials so we need to check both URLs.
    return (_is_safe_url(url, allowed_hosts, require_https=require_https) and
            _is_safe_url(url.replace('\\', '/'), allowed_hosts, require_https=require_https))","def is_safe_url(url, host=None, allowed_hosts=None, require_https=False):
    """"""
    Return ``True`` if the url is a safe redirection (i.e. it doesn't point to
    a different host and uses a safe scheme).

    Always returns ``False`` on an empty url.

    If ``require_https`` is ``True``, only 'https' will be considered a valid
    scheme, as opposed to 'http' and 'https' with the default, ``False``.
    """"""
    if url is not None:
        url = url.strip()
    if not url:
        return False
    if allowed_hosts is None:
        allowed_hosts = set()
    if host:
        warnings.warn('The host argument is deprecated, use allowed_hosts instead.', RemovedInDjango21Warning, stacklevel=3)
        allowed_hosts = allowed_hosts | {host}
    return _is_safe_url(url, allowed_hosts, require_https=require_https) and _is_safe_url(url.replace('\\', '/'), allowed_hosts, require_https=require_https)",not_equivalent,generic_mutation,generic_off_by_one,mined:six.PY2,medium,pending,train,,,,
d663009b-ba77-4aaa-b350-adba7d4bb868,mined__github_py23_244953afef81edd2,"def is_safe_url(url, host=None, allowed_hosts=None, require_https=False):
    """"""
    Return ``True`` if the url is a safe redirection (i.e. it doesn't point to
    a different host and uses a safe scheme).

    Always returns ``False`` on an empty url.

    If ``require_https`` is ``True``, only 'https' will be considered a valid
    scheme, as opposed to 'http' and 'https' with the default, ``False``.
    """"""
    if url is not None:
        url = url.strip()
    if not url:
        return False
    if six.PY2:
        try:
            url = force_text(url)
        except UnicodeDecodeError:
            return False
    if allowed_hosts is None:
        allowed_hosts = set()
    if host:
        warnings.warn(
            ""The host argument is deprecated, use allowed_hosts instead."",
            RemovedInDjango21Warning,
            stacklevel=2,
        )
        # Avoid mutating the passed in allowed_hosts.
        allowed_hosts = allowed_hosts | {host}
    # Chrome treats \ completely as / in paths but it could be part of some
    # basic auth credentials so we need to check both URLs.
    return (_is_safe_url(url, allowed_hosts, require_https=require_https) and
            _is_safe_url(url.replace('\\', '/'), allowed_hosts, require_https=require_https))","def is_safe_url(url, host=None, allowed_hosts=None, require_https=False):
    """"""
    Return ``True`` if the url is a safe redirection (i.e. it doesn't point to
    a different host and uses a safe scheme).

    Always returns ``False`` on an empty url.

    If ``require_https`` is ``True``, only 'https' will be considered a valid
    scheme, as opposed to 'http' and 'https' with the default, ``False``.
    """"""
    if url is not None:
        url = url.strip()
    if not url:
        return False
    if allowed_hosts is None:
        allowed_hosts = set()
    if host:
        warnings.warn('The host argument is deprecated, use allowed_hosts instead.', RemovedInDjango21Warning, stacklevel=2)
        allowed_hosts = allowed_hosts | {host}
    return None",not_equivalent,generic_mutation,generic_return_value_dropped,mined:six.PY2,medium,pending,train,,,,
9a46a065-1270-4f4a-acac-d4e190fe14e1,mined__github_py23_244953afef81edd2,"def is_safe_url(url, host=None, allowed_hosts=None, require_https=False):
    """"""
    Return ``True`` if the url is a safe redirection (i.e. it doesn't point to
    a different host and uses a safe scheme).

    Always returns ``False`` on an empty url.

    If ``require_https`` is ``True``, only 'https' will be considered a valid
    scheme, as opposed to 'http' and 'https' with the default, ``False``.
    """"""
    if url is not None:
        url = url.strip()
    if not url:
        return False
    if six.PY2:
        try:
            url = force_text(url)
        except UnicodeDecodeError:
            return False
    if allowed_hosts is None:
        allowed_hosts = set()
    if host:
        warnings.warn(
            ""The host argument is deprecated, use allowed_hosts instead."",
            RemovedInDjango21Warning,
            stacklevel=2,
        )
        # Avoid mutating the passed in allowed_hosts.
        allowed_hosts = allowed_hosts | {host}
    # Chrome treats \ completely as / in paths but it could be part of some
    # basic auth credentials so we need to check both URLs.
    return (_is_safe_url(url, allowed_hosts, require_https=require_https) and
            _is_safe_url(url.replace('\\', '/'), allowed_hosts, require_https=require_https))","def is_safe_url(url, host=None, allowed_hosts=None, require_https=False):
    """"""
    Return ``True`` if the url is a safe redirection (i.e. it doesn't point to
    a different host and uses a safe scheme).

    Always returns ``False`` on an empty url.

    If ``require_https`` is ``True``, only 'https' will be considered a valid
    scheme, as opposed to 'http' and 'https' with the default, ``False``.
    """"""
    if url is not None:
        url = url.strip()
    if not not url:
        return False
    if allowed_hosts is None:
        allowed_hosts = set()
    if host:
        warnings.warn('The host argument is deprecated, use allowed_hosts instead.', RemovedInDjango21Warning, stacklevel=2)
        allowed_hosts = allowed_hosts | {host}
    return _is_safe_url(url, allowed_hosts, require_https=require_https) and _is_safe_url(url.replace('\\', '/'), allowed_hosts, require_https=require_https)",not_equivalent,generic_mutation,generic_condition_negated,mined:six.PY2,medium,pending,train,,,,
c0dbc767-ac15-4ade-ae12-b4dd981c1a2f,mined__github_py23_c2064f79b90e9ca6,"def limited_parse_qsl(qs, keep_blank_values=False, encoding='utf-8',
                      errors='replace', fields_limit=None):
    """"""
    Return a list of key/value tuples parsed from query string.

    Copied from urlparse with an additional ""fields_limit"" argument.
    Copyright (C) 2013 Python Software Foundation (see LICENSE.python).

    Arguments:

    qs: percent-encoded query string to be parsed

    keep_blank_values: flag indicating whether blank values in
        percent-encoded queries should be treated as blank strings. A
        true value indicates that blanks should be retained as blank
        strings. The default false value indicates that blank values
        are to be ignored and treated as if they were  not included.

    encoding and errors: specify how to decode percent-encoded sequences
        into Unicode characters, as accepted by the bytes.decode() method.

    fields_limit: maximum number of fields parsed or an exception
        is raised. None means no limit and is the default.
    """"""
    if fields_limit:
        pairs = FIELDS_MATCH.split(qs, fields_limit)
        if len(pairs) > fields_limit:
            raise TooManyFieldsSent(
                'The number of GET/POST parameters exceeded '
                'settings.DATA_UPLOAD_MAX_NUMBER_FIELDS.'
            )
    else:
        pairs = FIELDS_MATCH.split(qs)
    r = []
    for name_value in pairs:
        if not name_value:
            continue
        nv = name_value.split(str('='), 1)
        if len(nv) != 2:
            # Handle case of a control-name with no equal sign
            if keep_blank_values:
                nv.append('')
            else:
                continue
        if len(nv[1]) or keep_blank_values:
            if six.PY3:
                name = nv[0].replace('+', ' ')
                name = unquote(name, encoding=encoding, errors=errors)
                value = nv[1].replace('+', ' ')
                value = unquote(value, encoding=encoding, errors=errors)
            else:
                name = unquote(nv[0].replace(b'+', b' '))
                value = unquote(nv[1].replace(b'+', b' '))
            r.append((name, value))
    return r","def limited_parse_qsl(qs, keep_blank_values=False, encoding='utf-8', errors='replace', fields_limit=None):
    """"""
    Return a list of key/value tuples parsed from query string.

    Copied from urlparse with an additional ""fields_limit"" argument.
    Copyright (C) 2013 Python Software Foundation (see LICENSE.python).

    Arguments:

    qs: percent-encoded query string to be parsed

    keep_blank_values: flag indicating whether blank values in
        percent-encoded queries should be treated as blank strings. A
        true value indicates that blanks should be retained as blank
        strings. The default false value indicates that blank values
        are to be ignored and treated as if they were  not included.

    encoding and errors: specify how to decode percent-encoded sequences
        into Unicode characters, as accepted by the bytes.decode() method.

    fields_limit: maximum number of fields parsed or an exception
        is raised. None means no limit and is the default.
    """"""
    if fields_limit:
        pairs = FIELDS_MATCH.split(qs, fields_limit)
        if len(pairs) <= fields_limit:
            raise TooManyFieldsSent('The number of GET/POST parameters exceeded settings.DATA_UPLOAD_MAX_NUMBER_FIELDS.')
    else:
        pairs = FIELDS_MATCH.split(qs)
    r = []
    for name_value in pairs:
        if not name_value:
            continue
        nv = name_value.split(str('='), 1)
        if len(nv) != 2:
            if keep_blank_values:
                nv.append('')
            else:
                continue
        if len(nv[1]) or keep_blank_values:
            name = nv[0].replace('+', ' ')
            name = unquote(name, encoding=encoding, errors=errors)
            value = nv[1].replace('+', ' ')
            value = unquote(value, encoding=encoding, errors=errors)
            r.append((name, value))
    return r",not_equivalent,generic_mutation,generic_comparison_flip,mined:six.PY3,medium,pending,train,,,,
e7bff51e-93f9-4398-a77e-8a227515bc2c,mined__github_py23_c2064f79b90e9ca6,"def limited_parse_qsl(qs, keep_blank_values=False, encoding='utf-8',
                      errors='replace', fields_limit=None):
    """"""
    Return a list of key/value tuples parsed from query string.

    Copied from urlparse with an additional ""fields_limit"" argument.
    Copyright (C) 2013 Python Software Foundation (see LICENSE.python).

    Arguments:

    qs: percent-encoded query string to be parsed

    keep_blank_values: flag indicating whether blank values in
        percent-encoded queries should be treated as blank strings. A
        true value indicates that blanks should be retained as blank
        strings. The default false value indicates that blank values
        are to be ignored and treated as if they were  not included.

    encoding and errors: specify how to decode percent-encoded sequences
        into Unicode characters, as accepted by the bytes.decode() method.

    fields_limit: maximum number of fields parsed or an exception
        is raised. None means no limit and is the default.
    """"""
    if fields_limit:
        pairs = FIELDS_MATCH.split(qs, fields_limit)
        if len(pairs) > fields_limit:
            raise TooManyFieldsSent(
                'The number of GET/POST parameters exceeded '
                'settings.DATA_UPLOAD_MAX_NUMBER_FIELDS.'
            )
    else:
        pairs = FIELDS_MATCH.split(qs)
    r = []
    for name_value in pairs:
        if not name_value:
            continue
        nv = name_value.split(str('='), 1)
        if len(nv) != 2:
            # Handle case of a control-name with no equal sign
            if keep_blank_values:
                nv.append('')
            else:
                continue
        if len(nv[1]) or keep_blank_values:
            if six.PY3:
                name = nv[0].replace('+', ' ')
                name = unquote(name, encoding=encoding, errors=errors)
                value = nv[1].replace('+', ' ')
                value = unquote(value, encoding=encoding, errors=errors)
            else:
                name = unquote(nv[0].replace(b'+', b' '))
                value = unquote(nv[1].replace(b'+', b' '))
            r.append((name, value))
    return r","def limited_parse_qsl(qs, keep_blank_values=False, encoding='utf-8', errors='replace', fields_limit=None):
    """"""
    Return a list of key/value tuples parsed from query string.

    Copied from urlparse with an additional ""fields_limit"" argument.
    Copyright (C) 2013 Python Software Foundation (see LICENSE.python).

    Arguments:

    qs: percent-encoded query string to be parsed

    keep_blank_values: flag indicating whether blank values in
        percent-encoded queries should be treated as blank strings. A
        true value indicates that blanks should be retained as blank
        strings. The default false value indicates that blank values
        are to be ignored and treated as if they were  not included.

    encoding and errors: specify how to decode percent-encoded sequences
        into Unicode characters, as accepted by the bytes.decode() method.

    fields_limit: maximum number of fields parsed or an exception
        is raised. None means no limit and is the default.
    """"""
    if fields_limit:
        pairs = FIELDS_MATCH.split(qs, fields_limit)
        if len(pairs) > fields_limit:
            raise TooManyFieldsSent('The number of GET/POST parameters exceeded settings.DATA_UPLOAD_MAX_NUMBER_FIELDS.')
    else:
        pairs = FIELDS_MATCH.split(qs)
    r = []
    for name_value in pairs:
        if not name_value:
            continue
        nv = name_value.split(str('='), 1)
        if len(nv) != 2:
            if keep_blank_values:
                nv.append('')
            else:
                continue
        if len(nv[1]) and keep_blank_values:
            name = nv[0].replace('+', ' ')
            name = unquote(name, encoding=encoding, errors=errors)
            value = nv[1].replace('+', ' ')
            value = unquote(value, encoding=encoding, errors=errors)
            r.append((name, value))
    return r",not_equivalent,generic_mutation,generic_boolop_flip,mined:six.PY3,medium,pending,train,,,,
8db1055c-306d-4625-b0f2-824ad81aa2fd,mined__github_py23_c2064f79b90e9ca6,"def limited_parse_qsl(qs, keep_blank_values=False, encoding='utf-8',
                      errors='replace', fields_limit=None):
    """"""
    Return a list of key/value tuples parsed from query string.

    Copied from urlparse with an additional ""fields_limit"" argument.
    Copyright (C) 2013 Python Software Foundation (see LICENSE.python).

    Arguments:

    qs: percent-encoded query string to be parsed

    keep_blank_values: flag indicating whether blank values in
        percent-encoded queries should be treated as blank strings. A
        true value indicates that blanks should be retained as blank
        strings. The default false value indicates that blank values
        are to be ignored and treated as if they were  not included.

    encoding and errors: specify how to decode percent-encoded sequences
        into Unicode characters, as accepted by the bytes.decode() method.

    fields_limit: maximum number of fields parsed or an exception
        is raised. None means no limit and is the default.
    """"""
    if fields_limit:
        pairs = FIELDS_MATCH.split(qs, fields_limit)
        if len(pairs) > fields_limit:
            raise TooManyFieldsSent(
                'The number of GET/POST parameters exceeded '
                'settings.DATA_UPLOAD_MAX_NUMBER_FIELDS.'
            )
    else:
        pairs = FIELDS_MATCH.split(qs)
    r = []
    for name_value in pairs:
        if not name_value:
            continue
        nv = name_value.split(str('='), 1)
        if len(nv) != 2:
            # Handle case of a control-name with no equal sign
            if keep_blank_values:
                nv.append('')
            else:
                continue
        if len(nv[1]) or keep_blank_values:
            if six.PY3:
                name = nv[0].replace('+', ' ')
                name = unquote(name, encoding=encoding, errors=errors)
                value = nv[1].replace('+', ' ')
                value = unquote(value, encoding=encoding, errors=errors)
            else:
                name = unquote(nv[0].replace(b'+', b' '))
                value = unquote(nv[1].replace(b'+', b' '))
            r.append((name, value))
    return r","def limited_parse_qsl(qs, keep_blank_values=False, encoding='utf-8', errors='replace', fields_limit=None):
    """"""
    Return a list of key/value tuples parsed from query string.

    Copied from urlparse with an additional ""fields_limit"" argument.
    Copyright (C) 2013 Python Software Foundation (see LICENSE.python).

    Arguments:

    qs: percent-encoded query string to be parsed

    keep_blank_values: flag indicating whether blank values in
        percent-encoded queries should be treated as blank strings. A
        true value indicates that blanks should be retained as blank
        strings. The default false value indicates that blank values
        are to be ignored and treated as if they were  not included.

    encoding and errors: specify how to decode percent-encoded sequences
        into Unicode characters, as accepted by the bytes.decode() method.

    fields_limit: maximum number of fields parsed or an exception
        is raised. None means no limit and is the default.
    """"""
    if fields_limit:
        pairs = FIELDS_MATCH.split(qs, fields_limit)
        if len(pairs) > fields_limit:
            raise TooManyFieldsSent('The number of GET/POST parameters exceeded settings.DATA_UPLOAD_MAX_NUMBER_FIELDS.')
    else:
        pairs = FIELDS_MATCH.split(qs)
    r = []
    for name_value in pairs:
        if not name_value:
            continue
        nv = name_value.split(str('='), 1)
        if len(nv) != 2:
            if keep_blank_values:
                nv.append('')
            else:
                continue
        if len(nv[0]) or keep_blank_values:
            name = nv[0].replace('+', ' ')
            name = unquote(name, encoding=encoding, errors=errors)
            value = nv[1].replace('+', ' ')
            value = unquote(value, encoding=encoding, errors=errors)
            r.append((name, value))
    return r",not_equivalent,generic_mutation,generic_off_by_one,mined:six.PY3,medium,pending,train,,,,
